key,severity,blur_score,blur_lap_var,blur_grad_mean,skipped_deblur,lap_var_in,lap_var_out,lap_var_delta,grad_mean_in,grad_mean_out,grad_mean_delta,intensity_in,intensity_out,intensity_delta,correction_score
808,sharp,0.3833008339861408,0.0014412185410037637,0.0381859615445137,False,0.0014412185410037637,0.0014975988306105137,5.638028960675001e-05,0.0381859615445137,0.0454050749540329,0.0072191134095191956,0.5670197606086731,0.6011783480644226,0.03415858745574951,0.0722475143847987
809,sharp,0.3271434771595523,0.0009415241656824946,0.03262019529938698,False,0.0009415241656824946,0.001195812481455505,0.00025428831577301025,0.03262019529938698,0.03960149735212326,0.006981302052736282,0.5704159140586853,0.6139920949935913,0.043576180934906006,0.07006730884313583
814,sharp,0.2868242166005075,0.0007363012991845608,0.028608791530132294,False,0.0007363012991845608,0.0009998232126235962,0.0002635219134390354,0.028608791530132294,0.03488391265273094,0.006275121122598648,0.6010585427284241,0.6440961360931396,0.043037593364715576,0.06301473313942552
825,sharp,0.2758926622918807,0.0005532153300009668,0.027533944696187973,False,0.0005532153300009668,0.0008058185921981931,0.0002526032621972263,0.027533944696187973,0.03541387617588043,0.007879931479692459,0.5017225742340088,0.5082412958145142,0.006518721580505371,0.07905191805912182
872,sharp,0.2854733893764205,0.0006909089279361069,0.028478248044848442,False,0.0006909089279361069,0.000941660488024354,0.00025075156008824706,0.028478248044848442,0.035659171640872955,0.007180923596024513,0.5719015002250671,0.6014719009399414,0.029570400714874268,0.07205998752033338
883,sharp,0.26110955758485943,0.00027920363936573267,0.02608303539454937,False,0.00027920363936573267,0.0005512528587132692,0.00027204921934753656,0.02608303539454937,0.032358184456825256,0.0062751490622758865,0.3394932448863983,0.3180367350578308,-0.021456509828567505,0.0630235398421064
894,sharp,0.2048541639233008,0.0003063526237383485,0.020454781129956245,False,0.0003063526237383485,0.00042562177986837924,0.00011926915613003075,0.020454781129956245,0.024341514334082603,0.003886733204126358,0.266248881816864,0.24076440930366516,-0.025484472513198853,0.03898660119739361
901,sharp,0.14088204250583658,0.00010179475793847814,0.01407802477478981,False,0.00010179475793847814,0.00014169268251862377,3.989792458014563e-05,0.01407802477478981,0.01669791340827942,0.0026198886334896088,0.2743128538131714,0.25712740421295166,-0.017185449600219727,0.026238784259476233
935,sharp,0.16305432911030948,0.0001085295807570219,0.016294579952955246,False,0.0001085295807570219,0.00018815557996276766,7.962599920574576e-05,0.016294579952955246,0.01939602941274643,0.0031014494597911835,0.2663644552230835,0.24681365489959717,-0.019550800323486328,0.03109412059711758
942,sharp,0.15374113751749974,6.95692579029128e-05,0.015367156825959682,False,6.95692579029128e-05,0.00013280166604090482,6.323240813799202e-05,0.015367156825959682,0.018864206969738007,0.003497050143778324,0.31077685952186584,0.2982102334499359,-0.012566626071929932,0.03503373384592123
951,sharp,0.23484083247603849,0.00027502310695126653,0.023456580936908722,False,0.00027502310695126653,0.0004955928889103234,0.00022056978195905685,0.023456580936908722,0.029188819229602814,0.005732238292694092,0.3048897385597229,0.2813015580177307,-0.023588180541992188,0.057542952708899975
968,sharp,0.2688016164174769,0.0004332679382059723,0.026836834847927094,False,0.0004332679382059723,0.0007056323229335248,0.00027236438472755253,0.026836834847927094,0.03361555561423302,0.0067787207663059235,0.24893701076507568,0.22609399259090424,-0.022843018174171448,0.06805957204778679
969,sharp,0.21247542841592804,0.0002229717210866511,0.02122524566948414,False,0.0002229717210866511,0.00037301515112631023,0.00015004343003965914,0.02122524566948414,0.02606966160237789,0.004844415932893753,0.2497841864824295,0.2282283455133438,-0.021555840969085693,0.04859420275897719
974,sharp,0.23300266961450689,0.00022615442867390811,0.023277651518583298,False,0.00022615442867390811,0.0003704763948917389,0.00014432196621783078,0.023277651518583298,0.02832476794719696,0.005047116428613663,0.2588420510292053,0.23426830768585205,-0.02457374334335327,0.05061548625235446
975,sharp,0.23218475887551904,0.00032237404957413673,0.02318623848259449,False,0.00032237404957413673,0.00045058465912006795,0.00012821060954593122,0.02318623848259449,0.027528436854481697,0.004342198371887207,0.25267037749290466,0.22566406428813934,-0.02700631320476532,0.043550194328418
979,sharp,0.1890389070031233,0.00023288727970793843,0.018880601972341537,False,0.00023288727970793843,0.0003664179821498692,0.00013353070244193077,0.018880601972341537,0.02278440073132515,0.003903798758983612,0.23184770345687866,0.21135017275810242,-0.020497530698776245,0.03917151829227805
986,sharp,0.20609171790420078,0.00030712885200046003,0.020578458905220032,False,0.00030712885200046003,0.0004251063510309905,0.00011797749903053045,0.020578458905220032,0.02427671104669571,0.0036982521414756775,0.23277787864208221,0.21026092767715454,-0.022516950964927673,0.037100498913787305
99,sharp,0.44450148404575884,0.0026984831783920527,0.04418030008673668,False,0.0026984831783920527,0.001931432751007378,-0.0007670504273846745,0.04418030008673668,0.04694274812936783,0.0027624480426311493,0.31276169419288635,0.28771480917930603,-0.025046885013580322,0.02685742999892682
990,sharp,0.15691232427343493,0.00011532127246027812,0.015679700300097466,False,0.00011532127246027812,0.00018902769079431891,7.370641833404079e-05,0.015679700300097466,0.018604200333356857,0.002924500033259392,0.297985315322876,0.2741719186306,-0.023813396692276,0.02931870675092796
992,sharp,0.32567254919558764,0.0005751075223088264,0.03250974416732788,False,0.0005751075223088264,0.0009941196767613292,0.00041901215445250273,0.03250974416732788,0.041303087025880814,0.008793342858552933,0.3286381661891937,0.30486929416656494,-0.023768872022628784,0.08835244073998183
993,sharp,0.2233120863820659,0.00022264845028985292,0.022308943793177605,False,0.00022264845028985292,0.0003760347899515182,0.00015338633966166526,0.022308943793177605,0.027369501069188118,0.005060557276010513,0.3138355314731598,0.2919621169567108,-0.021873414516448975,0.0507589590997668
994,sharp,0.2692090452183038,0.0007047981489449739,0.026850424706935883,False,0.0007047981489449739,0.0008773409645073116,0.00017254281556233764,0.026850424706935883,0.03257131949067116,0.005720894783735275,0.2886140048503876,0.2624882757663727,-0.026125729084014893,0.05738149065291509
996,sharp,0.2644122250494547,0.0004269227501936257,0.02639853022992611,False,0.0004269227501936257,0.0006654110620729625,0.00023848831187933683,0.02639853022992611,0.032215896993875504,0.005817366763949394,0.2914884686470032,0.26508334279060364,-0.026405125856399536,0.05841215595137328
999,sharp,0.21741078143531922,0.00016692002827767283,0.021724386140704155,False,0.00016692002827767283,0.00030372882611118257,0.00013680879783350974,0.021724386140704155,0.02699105814099312,0.005266672000288963,0.33047860860824585,0.3126521110534668,-0.017826497554779053,0.05280352880072314
